optimus_id,age,vh14p,vh12g,vote,prob
105036,66,0,0,0,0.015415999
579363,21,0,0,0,0.00596191
442819,55,0,0,0,0.012523262
109855,66,0,1,1,0.975611611
434432,50,0,0,0,0.032227011
736374,80,0,1,1,0.982747344
36701,38,0,0,0,0.061997051
8379,57,0,1,1,0.433435518
161489,47,0,0,0,0.116869534
463539,57,0,1,0,0.018037612
110992,33,0,0,0,0.019261174
83937,34,0,0,0,0.011523374
1027421,55,0,1,1,0.407457065
448678,64,0,0,1,0.615000623
521433,77,0,1,1,0.517426592
631492,45,0,0,0,0.01081377
1039505,41,0,0,1,0.483557355
668324,42,0,0,0,0.018979759
496157,61,0,1,1,0.533095
594336,47,0,1,0,0.143163486
515141,51,0,0,0,0.009306659
416060,62,0,0,0,0.023456381
682794,68,0,0,0,0.300558181
775979,52,0,0,0,0.020627552
950346,31,0,0,0,0.006671231
591517,54,0,0,0,0.008117726
65886,52,0,0,0,0.018323436
809233,41,0,0,0,0.016680261
466083,52,0,1,1,0.563881099
866,27,0,0,0,0.012859764
472281,67,1,1,1,0.995294586
856543,66,0,1,1,0.969258903
168961,31,0,0,0,0.013833224
771957,28,0,0,0,0.008080535
155289,34,0,0,0,0.003973337
951563,50,0,0,0,0.031332414
604848,49,0,0,0,0.015208287
273063,38,0,0,0,0.113821597
880371,78,0,0,0,0.019714151
390414,53,0,0,0,0.01110762
359864,35,0,1,1,0.473087759
16185,27,0,0,0,0.0049447
548231,41,0,0,0,0.338836488
942041,21,0,0,0,0.004100967
289903,70,0,0,1,0.619779852
777285,49,0,0,0,0.009951845
847913,32,0,0,0,0.065615374
383410,52,0,0,0,0.008478834
218164,23,0,0,0,0.005317249
567894,52,0,1,1,0.500640336
582119,42,0,0,0,0.02561627
299308,54,0,0,0,0.008108736
656145,53,1,1,1,0.990950646
1100085,41,0,1,1,0.573455716
521286,20,0,0,0,0.004478943
599423,76,0,0,0,0.015449811
112557,47,0,0,0,0.010872005
706086,70,0,0,0,0.01207874
573669,79,1,1,1,0.875221898
965400,81,0,1,1,0.57730384
791511,63,0,0,0,0.030655177
588369,60,0,1,1,0.506351543
1105667,60,0,0,0,0.338965125
832218,80,0,0,0,0.126436135
957223,46,1,1,1,0.992326932
949117,21,0,0,0,0.006566488
417055,25,0,0,0,0.014172077
679112,53,0,0,0,0.010919599
1100318,78,0,0,0,0.095039765
693642,61,0,0,0,0.013720483
11035,77,0,1,1,0.639375645
276206,75,0,0,0,0.08490387
686364,82,0,0,0,0.01577838
448022,55,0,0,0,0.039558387
622279,50,0,1,1,0.41624996
962612,37,0,0,0,0.013451801
853203,73,0,0,0,0.128079274
417025,52,0,0,0,0.082463376
310602,31,0,0,0,0.009999655
55076,54,1,1,1,0.993055693
107892,68,0,1,1,0.966110408
565199,47,0,0,0,0.007925948
800272,91,0,1,1,0.986251063
786555,21,0,0,0,0.007622951
95971,68,0,0,0,0.120738664
828694,82,0,0,0,0.022022727
1057590,40,0,0,0,0.006120262
392884,74,0,0,0,0.2871626
815239,60,0,1,1,0.949108594
496781,25,0,0,0,0.00763103
999252,27,0,0,0,0.006591396
779473,79,0,0,0,0.041874638
184310,56,0,1,1,0.73912081
225522,58,0,1,0,0.398799357
704708,27,0,0,0,0.006810899
682564,27,0,0,0,0.009839545
414001,28,0,0,0,0.012902346
196586,42,0,1,0,0.334576104
1041172,25,0,0,0,0.014737873
773079,23,0,0,0,0.006259781
885776,58,0,0,0,0.01403855
304902,80,1,1,1,0.994248228
619638,54,0,0,0,0.014433845
287782,31,0,0,0,0.150645573
875093,73,0,0,1,0.555772594
1031959,76,0,1,1,0.659452914
465293,24,0,0,0,0.004882865
610098,61,0,0,0,0.023622338
635273,67,0,0,0,0.365960414
719341,61,0,0,0,0.009757125
482325,78,1,0,1,0.561010379
539281,59,0,1,1,0.970118359
409746,22,0,0,0,0.003552352
480462,61,0,0,0,0.009001478
680315,62,1,1,1,0.98059604
241373,55,0,0,0,0.009641477
176621,38,0,0,0,0.04476083
989875,20,0,0,0,0.006554024
237018,66,0,0,0,0.008525079
137437,30,0,0,0,0.009091241
1102762,26,0,0,0,0.005411217
60524,78,0,0,0,0.215605047
336074,59,0,0,0,0.011252273
935945,25,0,0,0,0.006118571
102704,37,0,0,0,0.008017759
47683,76,0,0,1,0.544828748
443344,27,0,0,0,0.011052311
409715,31,0,0,0,0.017607171
369295,51,0,0,0,0.007724206
948960,63,0,0,0,0.019758744
1092751,68,0,0,1,0.601122315
861904,69,0,0,0,0.083528054
269712,45,0,0,0,0.00553982
949028,45,0,0,0,0.018080218
1030713,61,1,1,1,0.782745997
688180,26,0,0,0,0.007053639
215172,29,0,0,0,0.007004369
881044,39,0,0,0,0.016808706
30182,40,0,1,0,0.169824662
929459,75,0,0,0,0.358366567
438620,47,0,0,0,0.009149071
137446,82,1,1,1,0.995354363
648336,55,0,1,1,0.957539708
653520,71,0,0,0,0.01425103
655692,34,0,0,0,0.148884247
334229,60,0,0,0,0.289728517
870287,53,0,0,1,0.957922151
269125,19,0,0,0,0.006799008
457000,34,0,0,0,0.004358804
558669,70,0,0,0,0.019399548
878689,32,0,1,1,0.897443253
463398,46,0,0,0,0.010047259
434766,37,0,1,0,0.026476388
238457,65,0,1,1,0.962044736
520166,50,0,0,1,0.537143638
705347,20,0,0,0,0.008672613
202557,26,0,0,0,0.01019
808064,52,0,0,0,0.384430317
184863,67,0,1,0,0.294206838
3492,70,1,1,1,0.869076558
337451,86,1,1,1,0.916936116
491203,72,0,1,1,0.699246151
824535,43,0,0,0,0.008322284
550452,49,0,0,0,0.007259287
142173,55,0,1,1,0.44514055
697793,54,0,1,0,0.38068425
244875,27,0,0,0,0.009543978
1094364,24,0,0,0,0.006835808
630529,35,0,0,0,0.009511093
40360,63,0,1,1,0.943024007
581811,84,1,1,1,0.992156356
721594,39,0,0,1,0.466448758
260162,44,0,0,0,0.009238157
49846,73,0,0,0,0.362168202
603530,73,0,0,0,0.042957611
842344,78,1,1,1,0.954496461
1069285,65,0,0,0,0.22290313
562069,30,0,0,0,0.117411443
143609,21,0,0,0,0.007541626
81017,75,0,1,1,0.705212455
929323,52,0,1,1,0.576104691
672044,45,0,1,1,0.965905791
99949,27,0,0,0,0.016953586
776015,56,1,1,1,0.996913767
837809,30,0,0,0,0.032926765
713720,44,0,0,0,0.103819842
970723,67,0,0,1,0.621528336
908909,24,0,0,0,0.007121356
976281,78,0,0,0,0.026460571
813192,46,0,0,1,0.664942678
156305,43,0,0,0,0.005089909
912572,82,0,0,1,0.684459751
478720,69,0,0,0,0.031863446
546119,61,0,0,0,0.044427235
289786,38,0,0,0,0.014202993
1044670,32,0,0,0,0.009284107
906161,72,0,0,1,0.694681583
1104252,65,0,1,1,0.97436563
649925,50,0,0,1,0.661616064
63170,44,0,0,0,0.009328661
598940,61,0,1,0,0.02844982
240057,71,0,0,0,0.017749174
108906,67,0,0,0,0.021713228
334815,43,0,0,0,0.014781357
126,39,0,0,0,0.005813179
228489,30,0,0,0,0.00965858
771288,66,0,0,0,0.013539855
986016,45,0,0,0,0.01503612
179419,98,1,1,1,0.995528628
837698,60,0,0,0,0.347941303
1088645,61,0,1,1,0.70119103
130223,40,0,0,0,0.078874474
1034915,35,0,0,0,0.018286262
268223,31,0,1,1,0.761781403
151034,45,0,0,0,0.006868552
688424,31,0,0,0,0.006288765
789578,68,1,1,1,0.993363295
862969,74,0,1,1,0.606651949
316654,21,0,0,0,0.006480713
604913,82,0,0,0,0.031864961
911637,76,1,1,1,0.796122197
488298,33,0,0,0,0.248486901
15601,30,0,0,0,0.21361263
108689,46,0,0,0,0.170179781
760991,70,0,0,0,0.305013431
697299,56,0,0,0,0.018023535
784389,53,0,1,1,0.582483147
945486,63,0,0,1,0.618685088
4257,45,0,0,0,0.012519324
66355,30,0,0,0,0.007698637
662391,28,0,0,0,0.00827971
785199,46,0,0,0,0.016066786
428704,55,0,0,0,0.010608246
739014,21,0,0,0,0.007486082
532954,60,0,0,0,0.027638943
772593,78,1,1,1,0.863032093
15710,44,0,0,0,0.009366544
63425,66,0,1,1,0.541014286
1007568,47,0,1,1,0.4755896
749437,74,0,0,0,0.020121065
786165,27,0,0,0,0.013714611
1096414,63,1,1,1,0.994039902
867560,90,0,1,1,0.567985787
301540,53,0,0,0,0.185568645
540958,55,0,0,0,0.029725643
255836,59,1,1,1,0.99388007
165891,19,0,0,0,0.006948749
58262,37,0,0,0,0.008505326
720759,40,0,0,1,0.541524897
808341,66,0,0,0,0.052362609
455405,76,0,0,0,0.044985587
584382,71,0,1,1,0.551722487
833282,81,0,0,0,0.100600169
956971,67,0,0,0,0.032178194
372614,52,0,0,0,0.006746088
183519,72,0,0,0,0.018965628
183363,32,0,0,0,0.047769666
322031,34,0,0,0,0.199314301
303653,69,1,1,1,0.994009983
665253,29,0,0,1,0.613376312
1033320,65,0,0,1,0.644936884
116342,67,0,0,0,0.218395681
830445,67,0,0,0,0.043951393
272187,59,0,0,1,0.9026557
712909,40,0,1,0,0.152285277
769684,25,0,0,0,0.007758943
951467,45,0,0,0,0.230228518
913571,46,0,0,0,0.010680487
533734,84,0,1,1,0.614985743
164150,83,1,1,1,0.853912874
495347,23,0,0,0,0.005192512
445540,29,0,0,0,0.007081361
740221,66,0,1,1,0.756470677
735464,92,0,1,1,0.685703714
446275,26,0,0,0,0.00985368
292431,58,0,0,1,0.584082897
515343,55,0,0,0,0.157650738
82408,20,0,0,0,0.007317314
245956,42,0,0,0,0.009672891
610257,56,0,0,0,0.137636875
618840,38,0,0,0,0.016920969
1098354,63,0,1,1,0.951161685
442464,36,0,0,0,0.008923523
946278,29,0,0,0,0.007442422
780972,29,0,0,0,0.006714818
297506,67,0,0,0,0.152768208
600132,53,0,0,0,0.154108886
367613,40,0,0,0,0.084544494
829659,60,1,1,1,0.991695638
878830,51,0,0,0,0.013701911
591078,62,0,0,1,0.414193837
847744,52,0,1,1,0.934881063
974022,32,0,0,0,0.01133687
275145,45,0,0,0,0.105957849
537045,64,0,1,1,0.512373082
238338,63,0,0,0,0.017812793
263046,28,0,0,0,0.00779277
964819,79,1,1,1,0.996494371
534358,23,0,0,0,0.011258792
1033251,27,0,0,0,0.018100175
981895,22,0,0,0,0.007307294
654255,33,0,0,0,0.106734402
263313,26,0,0,0,0.005416794
115123,79,0,0,1,0.514622297
230537,47,0,0,0,0.008098604
763063,45,0,1,1,0.948393046
276832,24,0,0,0,0.005470133
372904,42,0,0,0,0.18998134
23786,64,0,0,0,0.012919848
220357,64,0,1,0,0.173900976
669862,71,0,1,1,0.723204497
914016,87,0,0,0,0.024052721
847425,25,0,0,0,0.007362312
821664,87,0,0,0,0.019921276
323988,56,0,1,1,0.730835113
221778,42,0,0,0,0.017266789
364623,22,0,0,0,0.005607544
418332,60,0,1,1,0.66674199
99596,71,0,1,1,0.793925531
1005315,45,0,0,0,0.025449231
311573,23,0,0,0,0.005145687
284964,51,0,0,0,0.007910843
711657,58,0,1,1,0.974576809
1044087,21,0,0,0,0.008991218
542699,52,0,0,0,0.298706038
847364,25,0,0,0,0.013284352
975891,61,0,0,0,0.037513518
1009872,55,0,1,1,0.636928879
391425,26,0,0,0,0.003843796
302775,38,0,0,0,0.02611573
30733,24,0,0,0,0.011352719
213611,30,0,0,0,0.010236544
827285,69,0,0,1,0.70293908
952045,71,0,0,0,0.015250138
266186,51,0,0,0,0.285976333
745569,37,0,0,0,0.00558813
662024,73,0,1,1,0.628569272
625537,65,0,0,0,0.010605584
239106,67,1,1,1,0.99201445
328456,44,0,0,1,0.511499956
389110,71,0,1,1,0.660877287
219678,53,0,0,0,0.015900678
10015,39,0,0,0,0.05873918
729395,30,0,0,0,0.009675773
1017125,34,0,0,0,0.013774485
943193,34,0,0,0,0.005648929
136318,21,0,0,0,0.005802839
871303,34,0,0,0,0.008293086
898743,27,0,0,0,0.013712204
491867,78,1,1,1,0.996024215
202755,37,0,0,0,0.00914241
593620,44,0,0,0,0.008088445
290452,41,0,0,0,0.021754645
197283,66,1,1,1,0.973205051
296481,61,0,0,0,0.025770216
295193,83,0,0,1,0.672582132
842355,25,0,0,0,0.019900553
526564,20,0,0,0,0.006954063
432587,56,0,1,0,0.123240885
485818,76,0,0,0,0.051617129
744632,85,0,0,0,0.048806112
524915,20,0,0,0,0.006444989
377832,31,0,0,0,0.130332581
225680,58,0,0,0,0.014852077
759923,93,1,1,1,0.99443415
549774,56,0,0,0,0.031075075
85337,61,0,1,1,0.593601954
725195,52,0,0,1,0.541608333
578698,80,0,0,1,0.417284885
1027476,52,1,1,1,0.995883233
748220,31,0,0,0,0.183695743
481503,31,0,0,0,0.005651976
438385,32,0,0,0,0.007113644
192103,87,1,1,1,0.932552832
7916,67,0,0,0,0.029755304
1058877,66,0,1,1,0.652244512
299508,52,0,1,1,0.956961091
446913,44,0,0,0,0.009187783
597143,49,0,0,0,0.010065899
454642,48,0,0,1,0.44680267
752299,35,0,0,0,0.010260247
694823,84,0,1,1,0.551962015
651194,51,0,0,0,0.00979856
818608,57,1,1,1,0.994778181
612658,54,0,1,1,0.968009061
1069289,45,0,0,0,0.38725783
222382,47,0,0,0,0.065274098
653022,58,0,0,0,0.010339394
79884,75,0,0,0,0.149750104
813406,19,0,0,0,0.012631458
305077,22,0,0,0,0.00349119
942350,75,0,0,1,0.549474641
121144,33,0,0,0,0.007628631
694763,46,0,0,0,0.216858726
697335,65,0,0,0,0.056329354
789091,54,0,0,0,0.010668405
1055765,44,0,0,1,0.491298377
478582,39,0,0,0,0.008726779
363101,22,0,0,0,0.006427591
441860,59,0,0,0,0.009057596
570758,61,0,1,1,0.583302555
1059237,67,1,1,1,0.994326071
251587,37,0,1,1,0.437013826
826276,48,0,0,0,0.01020529
513983,61,0,0,1,0.467525469
603633,62,0,1,1,0.969398356
700514,75,0,1,1,0.590794456
15514,40,0,0,0,0.01888255
23413,72,0,0,0,0.029933523
903238,40,0,0,0,0.384132487
277456,55,0,1,0,0.223785285
232244,22,0,0,0,0.004290661
70837,37,0,0,0,0.007293769
671927,53,0,0,0,0.161454904
1001714,78,0,1,1,0.71128207
125954,22,0,0,0,0.005018356
100086,70,0,0,0,0.018908562
220440,66,0,0,1,0.448008488
1004375,22,0,0,0,0.009083031
295168,28,0,0,0,0.009916086
356838,58,0,0,0,0.333193715
180838,44,0,0,0,0.005558922
1018316,54,0,0,0,0.020959438
811738,35,0,0,0,0.013420521
189178,43,0,1,1,0.657976346
314776,48,0,0,0,0.031735772
20404,51,0,1,0,0.245742712
1004591,33,0,0,0,0.011115472
91937,32,0,0,0,0.013820984
648079,80,1,1,1,0.994948873
328076,35,0,0,0,0.108563428
495487,46,1,1,1,0.990397063
763575,42,0,1,0,0.160235423
831605,59,0,0,0,0.009071256
777675,61,0,1,1,0.485102825
4349,68,1,1,1,0.928143799
567815,46,0,1,0,0.227757422
843871,66,0,0,0,0.093920413
356572,66,1,1,1,0.887434654
1013585,28,0,0,0,0.039617918
295616,45,0,1,0,0.293527791
389528,69,0,0,0,0.012877112
665591,24,0,0,0,0.006952856
486891,64,1,1,1,0.907888439
895952,24,0,0,0,0.015952076
668258,55,0,0,0,0.021817319
170492,20,0,0,0,0.005304706
946456,25,0,0,0,0.005335329
1012086,27,0,0,0,0.010484761
1056529,58,0,0,1,0.479538289
883464,91,0,0,0,0.343334298
655909,27,0,0,0,0.005892296
447571,72,1,1,1,0.996078211
527806,41,0,1,0,0.015528069
399940,68,0,0,0,0.0188406
133205,78,0,1,1,0.557722941
509244,52,0,1,1,0.447427675
371304,23,0,0,0,0.004589587
297773,87,0,0,0,0.065038504
920228,43,0,1,1,0.405111499
628752,37,0,0,0,0.006039899
671838,23,0,0,0,0.013256803
196314,74,0,0,1,0.563424912
3403,40,0,1,1,0.58052642
417312,27,0,0,0,0.005409752
536697,80,0,1,1,0.707868493
786795,49,0,0,0,0.010682711
708,29,0,0,0,0.111190803
839702,72,0,0,1,0.466447676
154489,76,1,1,1,0.991915171
632763,51,0,1,0,0.143128384
580163,39,0,0,0,0.019574048
1061827,65,1,1,1,0.994243663
63832,63,1,1,1,0.89588083
252472,80,0,1,1,0.659673215
917064,42,0,0,0,0.015829801
868144,63,0,1,1,0.592754231
1078450,54,0,1,1,0.976706217
800262,48,0,0,0,0.01883675
655121,60,0,1,1,0.511599574
434463,43,0,1,0,0.226506026
676616,23,0,0,0,0.005383176
134894,63,0,0,0,0.156430959
21407,63,0,0,0,0.008019105
120808,26,0,0,0,0.008394915
318829,65,0,0,0,0.027517061
877370,34,0,1,1,0.524565887
182706,19,0,0,0,0.004728216
277587,49,0,0,0,0.026281096
222267,21,0,0,0,0.004646943
792238,52,1,1,1,0.836433116
955021,26,0,0,0,0.00628592
32306,63,0,1,1,0.97435487
139911,59,0,0,0,0.013957424
165809,26,0,0,0,0.010648688
672095,44,0,0,0,0.216870458
418392,22,0,0,0,0.005123559
74391,51,0,0,0,0.12381968
244032,69,0,0,1,0.959103468
369546,54,0,0,0,0.009742015
805215,60,0,0,0,0.015837468
534459,27,0,0,0,0.005594686
1100020,70,0,0,0,0.022416143
2803,43,0,0,0,0.009401547
469261,23,0,0,0,0.008094373
791966,68,1,1,1,0.991945289
664666,31,0,0,0,0.005868442
130715,70,0,0,0,0.034538544
821843,58,1,1,1,0.808193362
537382,21,0,0,0,0.005125424
986655,24,0,0,0,0.006893778
60994,75,0,0,0,0.023406893
815838,19,0,0,0,0.006989525
83460,89,0,1,1,0.587178474
175296,26,0,0,0,0.012471106
362675,41,0,0,0,0.006939246
426073,49,0,0,0,0.116895352
460189,51,0,0,0,0.009871416
851653,26,0,0,0,0.006198475
1035558,69,0,0,0,0.119586343
288208,45,0,0,0,0.009861018
414121,74,0,0,0,0.01619044
177331,62,0,0,1,0.460689759
188330,38,0,0,0,0.011107326
67421,26,0,0,0,0.010298006
1035086,73,1,1,1,0.925139149
605940,28,0,0,0,0.009133828
888060,87,0,1,1,0.622282628
803902,56,0,0,0,0.026180211
131315,44,0,0,0,0.007897783
125551,76,1,1,1,0.9935895
981358,86,1,1,1,0.996214579
368112,76,0,0,0,0.279888656
707506,80,0,0,0,0.036928406
886976,81,1,1,1,0.995232786
1083704,60,1,1,1,0.993641009
282832,58,0,0,1,0.505462358
1078552,28,0,0,0,0.020574295
767523,35,0,0,0,0.018397751
205662,20,0,0,0,0.005122324
938283,48,0,0,0,0.025302691
17743,47,0,0,0,0.007677839
71107,35,0,0,0,0.007175974
177650,58,0,0,0,0.023213523
728202,57,0,0,0,0.01018902
559447,53,0,0,0,0.013573828
849303,72,0,1,1,0.481358643
527268,55,0,0,1,0.467372896
758255,53,0,0,1,0.499996885
965876,26,0,0,0,0.015709801
541231,25,0,0,0,0.00666555
35486,67,0,0,0,0.013627337
700931,45,0,0,1,0.497609474
671508,50,0,0,0,0.011823807
396917,21,0,0,0,0.005446728
472543,81,0,0,0,0.027402489
900155,54,0,1,1,0.499848317
197020,55,1,1,1,0.991788868
55635,49,0,0,0,0.008354938
662210,68,0,0,0,0.033020024
942979,23,0,0,0,0.005869043
84230,62,0,0,0,0.147817945
369005,22,0,0,0,0.005318445
929582,47,0,0,0,0.148074654
873595,76,0,0,0,0.025119668
1060661,25,0,0,0,0.012466434
1032309,34,0,0,0,0.020201458
33727,46,0,0,0,0.008413748
75843,89,1,1,1,0.995098492
438315,30,0,0,0,0.00665089
802309,34,0,0,0,0.017156264
425612,24,0,0,0,0.005242238
141876,62,0,1,1,0.584967311
40001,41,0,0,0,0.006702081
857769,69,0,0,0,0.011686617
333623,29,0,0,0,0.159081316
352659,40,0,0,0,0.014240435
849416,45,0,0,0,0.38418356
775144,40,0,0,1,0.451627222
152791,22,0,0,0,0.005494541
812880,58,0,0,1,0.730648182
622372,72,0,1,1,0.969797695
846461,65,0,0,0,0.1143236
799346,33,0,0,0,0.041422877
1036965,19,0,0,0,0.006915861
93463,52,0,0,0,0.009836037
675356,43,0,0,0,0.009555439
956694,49,0,0,0,0.124732014
236620,74,0,0,0,0.005382673
914860,25,0,0,0,0.011036286
477629,59,0,0,1,0.484643102
624891,23,0,0,0,0.009528076
495446,58,0,0,0,0.346842239
73097,72,0,1,1,0.586929028
233389,39,0,0,0,0.00870347
303712,67,0,1,1,0.965894616
991541,74,1,1,1,0.996070684
957537,77,1,1,1,0.994532343
894749,26,0,0,0,0.015500461
992716,60,0,1,1,0.695781233
206610,53,0,0,0,0.115600382
696529,95,0,1,1,0.98399435
1045248,59,0,0,1,0.46412628
227549,56,0,0,0,0.017943371
656795,66,0,1,1,0.973720443
147974,27,0,0,0,0.006871616
998904,49,0,0,0,0.011932292
176922,44,0,0,1,0.42823119
129176,22,0,0,0,0.007007395
2603,20,0,0,0,0.008467402
598827,38,0,0,0,0.00957363
971355,68,0,1,1,0.735494634
207713,67,0,0,0,0.019823528
1415,37,0,0,0,0.008683879
106457,21,0,0,0,0.004937564
772630,72,0,0,0,0.285343107
195032,26,0,0,0,0.019380839
718836,27,0,0,0,0.004448706
208165,55,0,0,0,0.039602728
953561,59,0,0,0,0.276662037
713245,62,0,1,1,0.797221994
500679,38,0,0,0,0.005368216
377638,19,0,0,0,0.003721925
887027,59,0,1,1,0.598536748
55290,62,0,0,0,0.194985567
908491,47,0,1,1,0.565330772
591379,58,0,0,0,0.016343836
745858,66,1,1,1,0.87667162
723837,37,0,1,0,0.392427634
442038,39,0,0,0,0.092985597
775728,53,0,0,0,0.028971485
923244,52,0,0,0,0.01355669
241338,21,0,0,0,0.003733582
1080585,86,0,1,1,0.986058022
116553,81,0,0,0,0.008703969
492233,85,0,1,1,0.523867443
440566,64,0,1,1,0.958335973
842406,55,0,0,0,0.034962767
307224,81,0,0,1,0.572102135
782742,66,0,0,0,0.02268563
87506,33,0,0,0,0.012436022
141328,47,0,0,0,0.024221639
328242,56,0,1,1,0.618758786
642783,49,0,1,1,0.473190392
932071,53,1,1,1,0.766249738
969997,37,0,0,0,0.048832925
820277,77,0,0,0,0.070686086
327784,22,0,0,0,0.006646807
2787,72,0,1,1,0.607003151
676988,69,0,0,1,0.41808058
626531,22,0,0,0,0.006650763
983834,52,0,0,0,0.012033334
488256,50,0,1,0,0.01136684
123387,33,0,0,0,0.007285836
550149,84,0,1,1,0.603915342
395283,37,0,0,0,0.008749081
273389,37,0,0,0,0.115773939
731699,51,0,0,0,0.25415146
617527,81,1,0,1,0.880017665
1020919,29,0,0,0,0.008461997
780967,51,0,0,0,0.026100506
1045432,47,0,1,1,0.502172131
927226,42,0,0,0,0.010609982
1036552,59,1,1,1,0.983635373
553804,42,0,0,0,0.005281642
263986,72,0,0,0,0.245140272
579752,27,0,0,0,0.005402661
1017226,22,0,0,0,0.012070285
587496,29,0,0,0,0.142996681
788080,72,0,0,1,0.661745597
313377,72,1,1,1,0.989229861
494797,25,0,0,0,0.014768554
390852,21,0,0,0,0.005183566
776063,21,0,0,0,0.004833349
288009,67,0,0,0,0.014673423
952039,93,1,1,1,0.996243936
800022,75,0,1,1,0.984479607
99149,33,0,0,0,0.008500006
8001,23,0,0,0,0.005636157
381065,22,0,0,0,0.004221541
90645,60,0,0,0,0.04502029
626607,90,0,0,1,0.673310803
422254,52,0,1,0,0.046074985
1051360,60,1,1,1,0.994250398
606772,35,0,0,0,0.020571214
182554,68,0,0,0,0.026180978
284343,80,0,1,1,0.598194671
541314,65,1,1,1,0.993598924
742169,49,0,0,0,0.200675362
420373,26,0,0,0,0.011712815
1041429,46,0,0,0,0.014980103
25844,26,0,0,0,0.005850522
887366,47,0,0,0,0.009554288
92983,61,0,1,1,0.959281851
243427,52,0,0,0,0.152327835
287830,35,0,0,0,0.00582043
857153,73,0,0,0,0.029071495
142804,35,1,1,1,0.772030508
743101,56,0,1,1,0.488127272
445383,32,0,0,0,0.006473713
673588,65,0,0,0,0.031515175
840570,42,0,0,0,0.103291611
98601,71,0,0,1,0.651398071
950086,70,1,1,1,0.880726943
462762,41,0,0,0,0.009323914
990261,66,0,0,0,0.39816515
139267,44,0,0,0,0.013536765
1090752,84,1,1,1,0.995893602
392930,23,0,0,0,0.004283133
306973,27,0,0,0,0.013912551
713865,77,0,0,0,0.034940607
1051542,69,0,0,1,0.960080098
896397,54,0,1,1,0.581343698
287624,50,0,0,0,0.011483065
603262,22,0,0,0,0.004412932
829742,64,1,1,1,0.981856685
398289,48,0,0,0,0.012638133
127598,74,0,1,1,0.982770784
664455,44,0,0,0,0.007130533
147455,49,0,0,0,0.007622709
209860,26,0,0,0,0.00561054
734660,72,0,0,1,0.583879339
598198,72,0,0,0,0.020781351
915714,66,1,1,1,0.994935749
788897,92,1,1,1,0.993575851
886104,51,0,0,0,0.026429499
310343,75,0,0,1,0.492472911
756709,85,0,1,1,0.98199308
657237,50,1,1,1,0.989933086
5549,57,1,1,1,0.993885104
388790,64,0,0,0,0.242048284
699833,61,0,0,0,0.123520908
1008970,72,0,0,1,0.61617535
26657,50,0,0,0,0.016095288
102877,76,0,1,1,0.967942682
238309,71,0,0,0,0.025018968
796828,41,0,0,0,0.008059895
1048771,22,0,0,0,0.006193104
715982,57,0,0,0,0.015085351
461099,58,0,1,0,0.279293519
233888,52,0,0,0,0.011476212
506899,50,0,0,0,0.080477516
502911,65,0,1,1,0.93656775
1091487,47,0,0,0,0.010510601
388687,27,0,0,0,0.006514338
913143,76,1,1,1,0.995685709
158675,19,0,0,0,0.003094585
236376,20,0,0,0,0.004850529
646531,28,0,0,0,0.005780002
33892,68,0,1,1,0.6155177
66127,83,1,1,1,0.899904965
1095231,49,0,1,1,0.905747738
879352,67,0,0,0,0.098548257
355117,34,0,0,0,0.006954379
282850,82,0,0,0,0.152956417
811339,63,0,0,0,0.023793184
103580,61,0,0,0,0.117279931
473076,39,0,0,0,0.007295132
351314,41,0,0,0,0.013283027
439257,50,0,0,0,0.015681015
1041722,69,0,1,1,0.628027113
592655,39,0,1,0,0.295513089
710445,67,0,1,0,0.382362052
457028,74,0,0,0,0.019102958
232552,46,0,0,0,0.160243581
907972,63,1,1,1,0.899198287
469202,71,0,0,1,0.702459754
658764,67,1,1,1,0.891867305
303150,43,0,0,0,0.056575123
575673,48,0,0,0,0.01202791
242476,37,0,0,0,0.009539601
660861,52,0,0,0,0.029638383
652175,51,0,0,0,0.236464891
867799,70,0,0,1,0.478974179
1016586,47,1,0,1,0.988091187
277153,46,0,0,0,0.373600837
1083845,67,0,1,1,0.544517822
988049,64,1,1,1,0.993441401
782055,64,1,1,1,0.99495053
577871,43,0,0,0,0.012702627
1063519,37,0,0,0,0.011011141
523475,22,0,0,0,0.008927812
163199,62,0,0,0,0.026259093
822720,36,0,1,1,0.879659788
601851,89,0,0,0,0.025752391
100138,58,0,1,1,0.524917819
1096005,33,0,0,0,0.019629277
867214,60,0,1,0,0.037892547
1001746,31,0,0,0,0.22085812
554449,30,0,0,0,0.016410642
1004721,19,0,0,0,0.006435972
829373,86,0,1,1,0.978030681
448773,91,0,0,0,0.186995196
590539,83,1,1,1,0.995684754
532228,55,0,0,0,0.104992567
651805,50,0,0,0,0.295554961
798880,20,0,0,0,0.010604155
1101623,62,0,1,0,0.251502833
245495,50,0,0,1,0.459830815
360948,36,0,0,0,0.008619288
318734,35,0,0,0,0.013862552
389992,69,0,1,1,0.557505564
582762,36,0,1,0,0.103565341
769771,23,0,0,0,0.010164367
877920,73,1,1,1,0.993780956
656203,69,0,1,1,0.959863861
1043520,22,0,0,0,0.008312141
765010,69,0,0,0,0.01115107
681630,78,0,0,0,0.023830367
520613,25,0,0,0,0.018221974
434232,54,0,0,1,0.538980428
564206,56,0,0,0,0.027313177
726163,45,0,0,0,0.011614205
169419,26,0,0,0,0.020853596
846081,36,0,0,1,0.554693159
795770,65,0,1,1,0.529128469
499495,47,0,0,0,0.008765579
484457,69,0,1,1,0.603771484
